#{"t_start": 1625370268.7300088, "env_id": null}
r,l,t
-34.568026,700,24800.001938
-15.725175,700,24827.578142
-28.870683,700,24855.721274
57.392986,700,24883.045213
-97.472951,700,24910.814796
64.562101,700,24938.680306
-83.11557,700,24966.061739
31.482739,700,24992.738201
9.354229,700,25019.284701
81.60512,700,25046.338524
45.509926,700,25073.531928
27.442213,700,25100.601385
-100.578676,700,25127.045798
-110.597898,700,25154.859719
5.227524,700,25181.772825
52.460401,700,25208.637651
13.075004,700,25235.266336
23.263121,700,25263.371526
55.89996,700,25290.412328
102.276723,700,25317.778584
-87.233442,700,25344.698135
44.324233,700,25371.142857
-97.952653,700,25397.679369
82.115733,700,25424.769515
14.917493,700,25451.965115
207.454631,700,25479.702034
34.920264,700,25507.62107
114.188518,700,25534.541587
39.258121,700,25561.589733
62.964841,700,25588.998308
-107.548697,700,25616.135818
47.473732,700,25643.062241
28.049416,700,25669.935273
53.190774,700,25696.812228
56.866167,700,25723.907575
33.652765,700,25751.735693
40.360491,700,25779.459852
33.257642,700,25808.10709
68.381428,700,25835.985667
36.041605,700,25863.616376
12.883762,700,25891.243936
23.003751,700,25918.071494
18.033812,700,25945.303474
8.801767,700,25973.084744
148.738006,700,25999.49901
-94.636698,700,26025.866778
-107.040265,700,26053.544039
-32.524791,700,26080.703447
61.265274,700,26108.688841
107.232236,700,26136.154185
44.694617,700,26163.577006
40.170864,700,26191.208509
-109.422304,700,26217.969008
24.692273,700,26245.351345
-97.554488,700,26272.629576
37.379947,700,26299.307478
31.792842,700,26327.268888
78.363411,700,26353.984109
36.270211,700,26381.098787
146.07559,700,26408.638836
38.264027,700,26436.611006
10.721967,700,26465.244284
-109.96856,700,26493.76593
28.934472,700,26521.940026
-2.257685,700,26549.847951
80.407872,700,26577.835764
17.347165,700,26605.654492
43.262245,700,26633.551099
-6.685297,700,26661.214727
43.917859,700,26688.167952
58.11938,700,26715.359968
32.0192,700,26741.574236
-29.552826,700,26768.432149
62.424245,700,26795.676321
46.791375,700,26823.008326
35.187183,700,26850.330733
21.458572,700,26877.108559
124.535766,700,26904.55666
21.586159,700,26931.968416
-31.171269,700,26958.895762
-86.973643,700,26986.345253
29.463727,700,27014.097028
139.894304,700,27040.55574
34.014895,700,27067.637149
-100.561423,700,27094.762224
-34.231852,700,27122.043484
63.742488,700,27149.029299
-15.669479,700,27177.031759
53.466422,700,27204.581831
4.18214,700,27231.979005
126.668588,700,27259.965575
-91.257163,700,27288.1568
-21.44815,700,27314.705104
51.59263,700,27341.971467
0.178392,700,27369.910159
134.537465,700,27396.5806
125.970596,700,27423.324166
122.979818,700,27451.096066
9.34364,700,27479.627282
36.48085,700,27506.654892
17.911022,700,27534.620134
-102.416405,700,27562.875791
88.696835,700,27589.32782
1.962146,700,27616.444844
-20.939939,700,27643.289515
33.909443,700,27670.811306
33.344096,700,27698.307277
2.062099,700,27725.720497
126.927466,700,27752.967097
33.591839,700,27779.640504
63.41842,700,27807.455772
118.043145,700,27834.361571
48.206017,700,27861.392984
3.432934,700,27887.793446
67.768188,700,27916.186479
19.445233,700,27943.090008
59.577523,700,27969.503238
48.865018,700,27996.971564
72.199112,700,28023.957737
13.632546,700,28051.512151
143.355722,700,28078.554717
-92.339792,700,28105.413747
7.573103,700,28132.655616
61.993888,700,28158.671608
-21.46785,700,28186.130455
18.306919,700,28213.122373
23.841881,700,28240.449842
76.697675,700,28267.982799
-88.621496,700,28295.087199
-17.433539,700,28322.73295
89.568507,700,28350.077594
41.00363,700,28376.920505
34.920127,700,28404.736052
59.942475,700,28432.433326
44.364478,700,28461.091618
16.150816,700,28488.552775
43.610887,700,28516.308639
-130.609337,700,28543.645992
229.12942,700,28570.418303
83.690897,700,28596.878581
45.237758,700,28623.258012
8.96767,700,28651.211364
243.908634,700,28679.551454
9.347845,700,28707.778657
36.871719,700,28735.530984
