#{"t_start": 1624594547.974161, "env_id": null}
r,l,t
1.1092801,201,496.723842
2.4962614,201,496.723861
23.238523,201,506.059908
86.98741,201,506.059984
28.623358,201,506.060001
53.605427,201,506.060015
-76.39321,201,506.060028
59.528202,201,506.06004
-49.867718,201,506.060054
118.01836,201,506.060066
52.740013,201,506.060079
-31.969034,201,506.060092
-97.90688,201,506.060104
21.161556,201,506.060117
-22.953556,201,506.06013
37.172108,201,506.060143
90.28275,201,506.060156
-32.640728,201,506.060168
11.121015,201,506.06018
62.55586,201,506.060193
-17.18022,201,506.060205
28.582424,201,506.060218
88.79352,201,515.139443
15.629521,201,515.139516
-0.6047103,201,515.139533
16.514423,201,515.139546
15.907012,201,515.13956
-39.840893,201,515.139572
62.669064,201,515.139585
21.008156,201,515.139598
122.52254,201,515.139611
-7.2756424,201,515.139624
48.8145,201,515.139636
271.12503,201,515.139649
-11.474498,201,515.139662
21.147024,201,515.139675
39.875412,201,515.139687
138.89526,201,515.1397
25.236937,201,515.139713
106.92739,201,515.139725
176.17767,201,515.13974
100.75625,201,515.139753
-10.704548,201,524.689365
-37.39616,201,524.689454
-55.931423,201,524.68948
34.716187,201,524.689502
49.490246,201,524.689523
114.01886,201,524.689544
61.820675,201,524.689564
95.981476,201,524.689584
24.093515,201,524.689604
13.779312,201,524.689624
-2.4272985,201,524.689645
14.4352455,201,524.689666
110.106544,201,524.689688
113.90951,201,524.689708
46.75257,201,524.689727
123.178566,201,524.689763
6.4699154,201,524.689781
63.204742,201,524.689798
8.229845,201,524.689814
-14.527191,201,524.689831
24.677935,201,533.788475
69.227585,201,533.788574
89.08168,201,533.7886
4.464874,201,533.788623
-39.956528,201,533.788644
112.107635,201,533.788666
3.5807064,201,533.788688
4.8030877,201,533.78871
25.685865,201,533.788733
-24.67527,201,533.788755
42.38322,201,533.788776
4.427722,201,533.788795
185.76039,201,533.788817
-1.9152137,201,533.788838
-78.72766,201,533.788858
4.4242697,201,533.788877
109.49495,201,533.788896
53.64831,201,533.788915
5.4480333,201,533.788934
111.00446,201,533.788954
23.065794,201,542.054693
12.079048,201,542.054774
2.20349,201,542.054792
15.069483,201,542.054806
-34.023724,201,542.05482
-46.50344,201,542.054834
-27.841295,201,542.054847
-42.71447,201,542.054859
27.347029,201,542.054872
17.564054,201,542.054885
62.307842,201,542.054897
12.762381,201,542.05491
30.472784,201,542.054923
5.7998247,201,542.054935
131.61751,201,542.054948
189.96219,201,542.054961
9.203579,201,542.054973
113.656,201,542.054987
15.813123,201,542.055
29.63199,201,542.055014
218.27133,201,551.286842
198.58273,201,551.286918
34.40465,201,551.286937
36.12574,201,551.28695
61.82657,201,551.286963
44.16242,201,551.286976
236.76268,201,551.286989
17.026974,201,551.287002
22.205921,201,551.287014
2.6755297,201,551.287027
46.06405,201,551.28704
-1.8006217,201,551.287052
116.42076,201,551.287065
-25.252285,201,551.287077
-115.944145,201,551.28709
51.552845,201,551.287102
28.925838,201,551.287115
66.395515,201,551.287128
24.427544,201,551.287141
50.55844,201,551.287153
172.06,201,559.935214
