#{"t_start": 1625370265.07341, "env_id": null}
r,l,t
25.098469,700,18040.555617
-5.059292,700,18074.858116
-15.043657,700,18108.813687
-2.049096,700,18142.539903
26.432304,700,18177.438225
10.272907,700,18211.760282
12.076021,700,18244.897137
-4.047547,700,18278.323457
16.743859,700,18312.138757
2.751649,700,18347.823532
20.926187,700,18382.308066
23.151019,700,18416.272011
25.136648,700,18449.721066
81.871758,700,18484.498257
-0.322821,700,18519.358731
-2.512665,700,18553.029036
25.699646,700,18586.809332
42.208716,700,18620.929578
9.18571,700,18656.696795
2.90022,700,18690.475796
11.499232,700,18725.767008
55.067952,700,18759.448921
4.119272,700,18795.032138
22.758264,700,18828.661457
7.77617,700,18862.497983
19.876521,700,18896.308253
-0.883969,700,18931.597562
29.902108,700,18965.875437
-3.763925,700,18999.48113
-29.304805,700,19032.653108
-1.004717,700,19067.821076
1.335793,700,19102.470294
19.408634,700,19135.778305
-8.418922,700,19169.914332
30.436364,700,19204.828169
16.102903,700,19238.288565
-12.531663,700,19271.712977
-13.673612,700,19305.803162
38.291417,700,19340.860519
45.100219,700,19374.843735
11.96321,700,19408.223383
-26.07639,700,19444.011108
78.670966,700,19477.180214
3.629413,700,19511.354881
3.209645,700,19545.274823
-18.585961,700,19580.756691
24.552398,700,19614.782418
59.280025,700,19647.385518
-11.603254,700,19682.262655
22.941992,700,19716.894637
41.921001,700,19749.957744
51.068037,700,19783.328985
-8.385936,700,19818.688124
10.901197,700,19853.308368
124.529947,700,19886.730266
-12.71317,700,19920.440686
-3.069178,700,19954.785021
28.150563,700,19989.949591
40.11596,700,20023.355148
10.135618,700,20056.895803
18.958132,700,20092.055612
17.034504,700,20126.575745
-2.738737,700,20160.274012
30.449906,700,20193.650683
7.309873,700,20228.737066
0.73395,700,20263.349895
27.071292,700,20297.563631
-15.834041,700,20331.33677
4.330901,700,20367.458195
-2.731481,700,20401.805183
-1.252892,700,20435.509309
-15.8511,700,20469.035005
-10.02571,700,20504.254339
-3.386525,700,20538.586853
22.303942,700,20572.447769
61.08462,700,20605.495969
14.105444,700,20639.250008
18.789622,700,20676.15668
2.352156,700,20709.716684
25.495037,700,20743.074858
-6.16405,700,20776.786183
80.559568,700,20810.883844
125.499937,700,20845.211238
-1.695821,700,20878.549071
-14.081706,700,20912.172818
143.361713,700,20945.153331
152.393198,700,20980.6825
-24.866065,700,21014.857754
-32.678593,700,21048.307396
24.686701,700,21082.003573
20.342642,700,21116.102171
33.842348,700,21150.612164
138.413519,700,21183.557065
9.540856,700,21216.931127
-18.237878,700,21250.584121
36.220204,700,21285.740386
-5.587089,700,21320.215429
63.04293,700,21353.265877
-24.508318,700,21386.840033
3.82516,700,21420.992585
113.346784,700,21456.516462
19.758709,700,21490.080722
10.939437,700,21523.392765
19.1448,700,21556.956454
-9.593118,700,21591.72839
24.067228,700,21626.606899
8.88127,700,21660.196265
17.082113,700,21693.753856
-1.357791,700,21727.393342
-20.218311,700,21762.40359
11.18021,700,21796.839419
-1.002967,700,21830.587429
4.034392,700,21864.063027
70.980641,700,21897.799266
-5.950402,700,21932.71634
8.015745,700,21966.72219
-0.994562,700,22000.425095
-5.244559,700,22033.93629
-12.916686,700,22068.502328
-21.458883,700,22103.185312
-1.181172,700,22137.831883
8.359221,700,22171.165333
-33.233975,700,22205.518648
3.038405,700,22240.727286
3.161286,700,22274.46926
-5.405209,700,22308.125267
-5.96657,700,22341.601341
8.863868,700,22375.785018
37.204688,700,22410.653739
-8.10402,700,22443.971116
-26.382327,700,22477.414984
-20.021888,700,22511.617938
-2.191087,700,22546.933481
-31.792957,700,22580.658736
17.654544,700,22613.857026
-25.780246,700,22648.732316
-14.286351,700,22684.438002
28.424196,700,22718.769626
4.645313,700,22752.283965
30.040866,700,22785.830808
-25.934039,700,22820.752148
0.518343,700,22855.264047
-4.100397,700,22888.792671
30.599555,700,22922.46677
19.821358,700,22956.624338
-22.139962,700,22991.945274
